UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
164155,45,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
164173, 0,"R",113,"R",48,"R",20,"R",24,"R",1,"R",20,"R",0
164173,10,"R",113,"R",48,"R",20,"R",24,"R",1,"R",20,"R",0
164173,40,"R",113,"R",48,"R",20,"R",24,"R",1,"R",20,"R",0
164173,41,"R",86,"R",46,"R",16,"R",14,"R",1,"R",9,"R",0
164173,42,"R",27,"R",2,"R",4,"R",10,"R",0,"R",11,"R",0
164173,44,"R",86,"R",46,"R",16,"R",14,"R",1,"R",9,"R",0
164216, 0,"R",100,"R",14,"R",47,"R",34,"R",5,"R",0,"R",0
164216,10,"R",100,"R",14,"R",47,"R",34,"R",5,"R",0,"R",0
164216,20,"R",61,"R",14,"R",47,"R",0,"R",0,"R",0,"R",0
164216,30,"R",23,"R",0,"R",0,"R",23,"R",0,"R",0,"R",0
164216,40,"R",16,"R",0,"R",0,"R",11,"R",5,"R",0,"R",0
164216,42,"R",16,"R",0,"R",0,"R",11,"R",5,"R",0,"R",0
164270, 0,"R",125,"R",33,"R",33,"R",23,"R",1,"R",35,"R",0
164270,10,"R",125,"R",33,"R",33,"R",23,"R",1,"R",35,"R",0
164270,20,"R",64,"R",32,"R",32,"R",0,"R",0,"R",0,"R",0
164270,30,"R",20,"R",0,"R",0,"R",20,"R",0,"R",0,"R",0
164270,40,"R",41,"R",1,"R",1,"R",3,"R",1,"R",35,"R",0
164270,41,"R",9,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0
164270,42,"R",32,"R",0,"R",1,"R",3,"R",1,"R",27,"R",0
164270,44,"R",9,"R",1,"R",0,"R",0,"R",0,"R",8,"R",0
164313, 0,"R",68,"R",11,"R",17,"R",28,"R",12,"R",0,"R",0
164313,10,"R",68,"R",11,"R",17,"R",28,"R",12,"R",0,"R",0
164313,40,"R",68,"R",11,"R",17,"R",28,"R",12,"R",0,"R",0
164313,41,"R",51,"R",11,"R",13,"R",20,"R",7,"R",0,"R",0
164313,42,"R",17,"R",0,"R",4,"R",8,"R",5,"R",0,"R",0
164313,44,"R",51,"R",11,"R",13,"R",20,"R",7,"R",0,"R",0
164368, 0,"R",35,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0
164368,10,"R",35,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0
164368,40,"R",35,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0
164368,41,"R",35,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0
164368,44,"R",35,"R",35,"R",0,"R",0,"R",0,"R",0,"R",0
164447, 0,"R",53,"R",9,"R",19,"R",24,"R",0,"R",1,"R",0
164447,10,"R",53,"R",9,"R",19,"R",24,"R",0,"R",1,"R",0
164447,20,"R",27,"R",9,"R",18,"R",0,"R",0,"R",0,"R",0
164447,30,"R",13,"R",0,"R",1,"R",12,"R",0,"R",0,"R",0
164447,40,"R",13,"R",0,"R",0,"R",12,"R",0,"R",1,"R",0
164447,42,"R",13,"R",0,"R",0,"R",12,"R",0,"R",1,"R",0
164465, 0,"R",273,"R",105,"R",45,"R",87,"R",1,"R",35,"R",0
164465,10,"R",273,"R",105,"R",45,"R",87,"R",1,"R",35,"R",0
164465,20,"R",138,"R",95,"R",43,"R",0,"R",0,"R",0,"R",0
164465,30,"R",63,"R",0,"R",1,"R",62,"R",0,"R",0,"R",0
164465,40,"R",72,"R",10,"R",1,"R",25,"R",1,"R",35,"R",0
164465,41,"R",45,"R",5,"R",1,"R",9,"R",0,"R",30,"R",0
164465,42,"R",22,"R",4,"R",0,"R",14,"R",1,"R",3,"R",0
164465,43,"R",5,"R",1,"R",0,"R",2,"R",0,"R",2,"R",0
164465,44,"R",45,"R",5,"R",1,"R",9,"R",0,"R",30,"R",0
164492, 0,"R",48,"R",15,"R",14,"R",18,"R",1,"R",0,"R",0
164492,10,"R",48,"R",15,"R",14,"R",18,"R",1,"R",0,"R",0
164492,20,"R",16,"R",2,"R",14,"R",0,"R",0,"R",0,"R",0
164492,30,"R",10,"R",0,"R",0,"R",10,"R",0,"R",0,"R",0
164492,40,"R",22,"R",13,"R",0,"R",8,"R",1,"R",0,"R",0
164492,41,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
164492,42,"R",17,"R",9,"R",0,"R",8,"R",0,"R",0,"R",0
164492,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
164492,44,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
164562, 0,"R",132,"R",29,"R",49,"R",49,"R",5,"R",0,"R",0
164562,10,"R",132,"R",29,"R",49,"R",49,"R",5,"R",0,"R",0
164562,20,"R",76,"R",28,"R",40,"R",8,"R",0,"R",0,"R",0
164562,30,"R",17,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0
164562,40,"R",39,"R",1,"R",9,"R",24,"R",5,"R",0,"R",0
164562,41,"R",27,"R",1,"R",9,"R",17,"R",0,"R",0,"R",0
164562,42,"R",12,"R",0,"R",0,"R",7,"R",5,"R",0,"R",0
164562,44,"R",27,"R",1,"R",9,"R",17,"R",0,"R",0,"R",0
164580, 0,"R",195,"R",64,"R",79,"R",52,"R",0,"R",0,"R",0
164580,10,"R",195,"R",64,"R",79,"R",52,"R",0,"R",0,"R",0
164580,20,"R",112,"R",64,"R",48,"R",0,"R",0,"R",0,"R",0
164580,30,"R",22,"R",0,"R",1,"R",21,"R",0,"R",0,"R",0
164580,40,"R",61,"R",0,"R",30,"R",31,"R",0,"R",0,"R",0
164580,41,"R",35,"R",0,"R",26,"R",9,"R",0,"R",0,"R",0
164580,42,"R",26,"R",0,"R",4,"R",22,"R",0,"R",0,"R",0
164580,44,"R",35,"R",0,"R",26,"R",9,"R",0,"R",0,"R",0
164632, 0,"R",77,"R",15,"R",24,"R",34,"R",3,"R",0,"R",1
164632,10,"R",77,"R",15,"R",24,"R",34,"R",3,"R",0,"R",1
164632,40,"R",77,"R",15,"R",24,"R",34,"R",3,"R",0,"R",1
164632,41,"R",62,"R",14,"R",21,"R",25,"R",2,"R",0,"R",0
164632,42,"R",15,"R",1,"R",3,"R",9,"R",1,"R",0,"R",1
164632,44,"R",62,"R",14,"R",21,"R",25,"R",2,"R",0,"R",0
164641, 0,"R",11,"R",6,"R",0,"R",4,"R",1,"R",0,"R",0
164641,10,"R",11,"R",6,"R",0,"R",4,"R",1,"R",0,"R",0
164641,40,"R",11,"R",6,"R",0,"R",4,"R",1,"R",0,"R",0
164641,41,"R",9,"R",6,"R",0,"R",3,"R",0,"R",0,"R",0
164641,43,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
164641,45,"R",9,"R",6,"R",0,"R",3,"R",0,"R",0,"R",0
164739, 0,"R",274,"R",78,"R",45,"R",69,"R",0,"R",82,"R",0
164739,10,"R",274,"R",78,"R",45,"R",69,"R",0,"R",82,"R",0
164739,20,"R",117,"R",77,"R",40,"R",0,"R",0,"R",0,"R",0
164739,30,"R",74,"R",1,"R",5,"R",68,"R",0,"R",0,"R",0
164739,40,"R",83,"R",0,"R",0,"R",1,"R",0,"R",82,"R",0
164739,42,"R",83,"R",0,"R",0,"R",1,"R",0,"R",82,"R",0
164748, 0,"R",352,"R",170,"R",123,"R",57,"R",2,"R",0,"R",0
164748,10,"R",352,"R",170,"R",123,"R",57,"R",2,"R",0,"R",0
164748,40,"R",352,"R",170,"R",123,"R",57,"R",2,"R",0,"R",0
164748,41,"R",351,"R",170,"R",123,"R",57,"R",1,"R",0,"R",0
164748,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
164748,44,"R",351,"R",170,"R",123,"R",57,"R",1,"R",0,"R",0
164775, 0,"R",49,"R",23,"R",10,"R",16,"R",0,"R",0,"R",0
164775,10,"R",49,"R",23,"R",10,"R",16,"R",0,"R",0,"R",0
164775,20,"R",29,"R",23,"R",6,"R",0,"R",0,"R",0,"R",0
164775,30,"R",20,"R",0,"R",4,"R",16,"R",0,"R",0,"R",0
164872, 0,"R",15,"R",4,"R",10,"R",1,"R",0,"R",0,"R",0
164872,10,"R",15,"R",4,"R",10,"R",1,"R",0,"R",0,"R",0
164872,40,"R",15,"R",4,"R",10,"R",1,"R",0,"R",0,"R",0
164872,41,"R",15,"R",4,"R",10,"R",1,"R",0,"R",0,"R",0
164872,44,"R",15,"R",4,"R",10,"R",1,"R",0,"R",0,"R",0
164924, 0,"R",888,"R",323,"R",273,"R",197,"R",71,"R",24,"R",0
164924,10,"R",888,"R",323,"R",273,"R",197,"R",71,"R",24,"R",0
164924,20,"R",471,"R",285,"R",186,"R",0,"R",0,"R",0,"R",0
164924,30,"R",139,"R",0,"R",0,"R",135,"R",4,"R",0,"R",0
164924,40,"R",278,"R",38,"R",87,"R",62,"R",67,"R",24,"R",0
164924,41,"R",256,"R",38,"R",87,"R",62,"R",45,"R",24,"R",0
164924,42,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
164924,44,"R",256,"R",38,"R",87,"R",62,"R",45,"R",24,"R",0
164988, 0,"R",3112,"R",638,"R",488,"R",954,"R",134,"R",395,"R",503
164988,10,"R",3102,"R",638,"R",488,"R",954,"R",134,"R",395,"R",493
164988,20,"R",696,"R",430,"R",266,"R",0,"R",0,"R",0,"R",0
164988,30,"R",206,"R",0,"R",7,"R",199,"R",0,"R",0,"R",0
164988,40,"R",2200,"R",208,"R",215,"R",755,"R",134,"R",395,"R",493
164988,41,"R",1963,"R",189,"R",193,"R",681,"R",128,"R",348,"R",424
164988,42,"R",231,"R",19,"R",22,"R",74,"R",6,"R",41,"R",69
164988,43,"R",6,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0
164988,44,"R",862,"R",79,"R",94,"R",92,"R",4,"R",348,"R",245
164988,45,"R",1101,"R",110,"R",99,"R",589,"R",124,"R",0,"R",179
164988,50,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
165015, 0,"R",401,"R",145,"R",102,"R",90,"R",4,"R",60,"R",0
165015,10,"R",401,"R",145,"R",102,"R",90,"R",4,"R",60,"R",0
165015,20,"R",187,"R",120,"R",67,"R",0,"R",0,"R",0,"R",0
165015,30,"R",73,"R",1,"R",1,"R",71,"R",0,"R",0,"R",0
165015,40,"R",141,"R",24,"R",34,"R",19,"R",4,"R",60,"R",0
165015,41,"R",121,"R",24,"R",34,"R",15,"R",4,"R",44,"R",0
165015,42,"R",20,"R",0,"R",0,"R",4,"R",0,"R",16,"R",0
165015,44,"R",121,"R",24,"R",34,"R",15,"R",4,"R",44,"R",0
165024, 0,"R",330,"R",143,"R",100,"R",80,"R",7,"R",0,"R",0
165024,10,"R",330,"R",143,"R",100,"R",80,"R",7,"R",0,"R",0
165024,20,"R",245,"R",143,"R",95,"R",6,"R",1,"R",0,"R",0
165024,30,"R",61,"R",0,"R",5,"R",56,"R",0,"R",0,"R",0
165024,40,"R",24,"R",0,"R",0,"R",18,"R",6,"R",0,"R",0
165024,42,"R",24,"R",0,"R",0,"R",18,"R",6,"R",0,"R",0
165033, 0,"R",110,"R",48,"R",41,"R",20,"R",1,"R",0,"R",0
165033,10,"R",110,"R",48,"R",41,"R",20,"R",1,"R",0,"R",0
165033,20,"R",78,"R",47,"R",31,"R",0,"R",0,"R",0,"R",0
165033,30,"R",32,"R",1,"R",10,"R",20,"R",1,"R",0,"R",0
165112, 0,"R",142,"R",103,"R",21,"R",18,"R",0,"R",0,"R",0
165112,10,"R",142,"R",103,"R",21,"R",18,"R",0,"R",0,"R",0
165112,20,"R",100,"R",94,"R",3,"R",3,"R",0,"R",0,"R",0
165112,30,"R",42,"R",9,"R",18,"R",15,"R",0,"R",0,"R",0
165167, 0,"R",14,"R",10,"R",1,"R",2,"R",0,"R",1,"R",0
165167,10,"R",14,"R",10,"R",1,"R",2,"R",0,"R",1,"R",0
165167,40,"R",14,"R",10,"R",1,"R",2,"R",0,"R",1,"R",0
165167,41,"R",13,"R",10,"R",1,"R",2,"R",0,"R",0,"R",0
165167,42,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
165167,45,"R",13,"R",10,"R",1,"R",2,"R",0,"R",0,"R",0
165194, 0,"R",67,"R",29,"R",25,"R",5,"R",8,"R",0,"R",0
165194,10,"R",67,"R",29,"R",25,"R",5,"R",8,"R",0,"R",0
165194,20,"R",41,"R",27,"R",14,"R",0,"R",0,"R",0,"R",0
165194,30,"R",26,"R",2,"R",11,"R",5,"R",8,"R",0,"R",0
165264, 0,"R",34,"R",0,"R",8,"R",26,"R",0,"R",0,"R",0
165264,10,"R",34,"R",0,"R",8,"R",26,"R",0,"R",0,"R",0
165264,40,"R",34,"R",0,"R",8,"R",26,"R",0,"R",0,"R",0
165264,42,"R",34,"R",0,"R",8,"R",26,"R",0,"R",0,"R",0
165334, 0,"R",230,"R",63,"R",54,"R",48,"R",31,"R",34,"R",0
165334,10,"R",230,"R",63,"R",54,"R",48,"R",31,"R",34,"R",0
165334,20,"R",117,"R",63,"R",54,"R",0,"R",0,"R",0,"R",0
165334,30,"R",47,"R",0,"R",0,"R",47,"R",0,"R",0,"R",0
165334,40,"R",66,"R",0,"R",0,"R",1,"R",31,"R",34,"R",0
165334,41,"R",32,"R",0,"R",0,"R",1,"R",31,"R",0,"R",0
165334,42,"R",34,"R",0,"R",0,"R",0,"R",0,"R",34,"R",0
165334,44,"R",32,"R",0,"R",0,"R",1,"R",31,"R",0,"R",0
165529, 0,"R",105,"R",49,"R",26,"R",27,"R",3,"R",0,"R",0
165529,10,"R",105,"R",49,"R",26,"R",27,"R",3,"R",0,"R",0
165529,40,"R",105,"R",49,"R",26,"R",27,"R",3,"R",0,"R",0
165529,41,"R",86,"R",49,"R",26,"R",10,"R",1,"R",0,"R",0
165529,42,"R",19,"R",0,"R",0,"R",17,"R",2,"R",0,"R",0
165529,44,"R",86,"R",49,"R",26,"R",10,"R",1,"R",0,"R",0
165574, 0,"R",33,"R",5,"R",9,"R",19,"R",0,"R",0,"R",0
165574,10,"R",33,"R",5,"R",9,"R",19,"R",0,"R",0,"R",0
165574,40,"R",33,"R",5,"R",9,"R",19,"R",0,"R",0,"R",0
165574,42,"R",33,"R",5,"R",9,"R",19,"R",0,"R",0,"R",0
165644, 0,"R",25,"R",4,"R",6,"R",11,"R",4,"R",0,"R",0
165644,10,"R",25,"R",4,"R",6,"R",11,"R",4,"R",0,"R",0
165644,20,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
165644,30,"R",9,"R",0,"R",4,"R",5,"R",0,"R",0,"R",0
165644,40,"R",12,"R",0,"R",2,"R",6,"R",4,"R",0,"R",0
165644,41,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
165644,42,"R",11,"R",0,"R",2,"R",5,"R",4,"R",0,"R",0
165644,44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
165662, 0,"R",223,"R",40,"R",73,"R",55,"R",0,"R",55,"R",0
165662,10,"R",223,"R",40,"R",73,"R",55,"R",0,"R",55,"R",0
165662,20,"R",114,"R",40,"R",73,"R",1,"R",0,"R",0,"R",0
165662,30,"R",54,"R",0,"R",0,"R",54,"R",0,"R",0,"R",0
165662,40,"R",55,"R",0,"R",0,"R",0,"R",0,"R",55,"R",0
165662,42,"R",55,"R",0,"R",0,"R",0,"R",0,"R",55,"R",0
165671, 0,"R",109,"R",17,"R",34,"R",33,"R",0,"R",25,"R",0
165671,10,"R",109,"R",17,"R",34,"R",33,"R",0,"R",25,"R",0
165671,20,"R",45,"R",17,"R",28,"R",0,"R",0,"R",0,"R",0
165671,30,"R",13,"R",0,"R",0,"R",13,"R",0,"R",0,"R",0
165671,40,"R",51,"R",0,"R",6,"R",20,"R",0,"R",25,"R",0
165671,42,"R",51,"R",0,"R",6,"R",20,"R",0,"R",25,"R",0
165699, 0,"R",118,"R",48,"R",38,"R",30,"R",2,"R",0,"R",0
165699,10,"R",118,"R",48,"R",38,"R",30,"R",2,"R",0,"R",0
165699,40,"R",118,"R",48,"R",38,"R",30,"R",2,"R",0,"R",0
165699,41,"R",118,"R",48,"R",38,"R",30,"R",2,"R",0,"R",0
165699,45,"R",118,"R",48,"R",38,"R",30,"R",2,"R",0,"R",0
165802, 0,"R",34,"R",0,"R",12,"R",22,"R",0,"R",0,"R",0
165802,10,"R",34,"R",0,"R",12,"R",22,"R",0,"R",0,"R",0
165802,40,"R",34,"R",0,"R",12,"R",22,"R",0,"R",0,"R",0
165802,42,"R",34,"R",0,"R",12,"R",22,"R",0,"R",0,"R",0
165820, 0,"R",189,"R",74,"R",65,"R",43,"R",7,"R",0,"R",0
165820,10,"R",189,"R",74,"R",65,"R",43,"R",7,"R",0,"R",0
165820,20,"R",138,"R",74,"R",64,"R",0,"R",0,"R",0,"R",0
165820,30,"R",42,"R",0,"R",1,"R",41,"R",0,"R",0,"R",0
165820,40,"R",9,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0
165820,41,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
165820,42,"R",8,"R",0,"R",0,"R",1,"R",7,"R",0,"R",0
165820,44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
165866, 0,"R",173,"R",66,"R",61,"R",44,"R",2,"R",0,"R",0
165866,10,"R",173,"R",66,"R",61,"R",44,"R",2,"R",0,"R",0
165866,20,"R",127,"R",66,"R",59,"R",2,"R",0,"R",0,"R",0
165866,30,"R",32,"R",0,"R",2,"R",30,"R",0,"R",0,"R",0
165866,40,"R",14,"R",0,"R",0,"R",12,"R",2,"R",0,"R",0
165866,41,"R",14,"R",0,"R",0,"R",12,"R",2,"R",0,"R",0
165866,44,"R",14,"R",0,"R",0,"R",12,"R",2,"R",0,"R",0
165884, 0,"R",29,"R",5,"R",7,"R",10,"R",7,"R",0,"R",0
165884,10,"R",29,"R",5,"R",7,"R",10,"R",7,"R",0,"R",0
165884,40,"R",29,"R",5,"R",7,"R",10,"R",7,"R",0,"R",0
165884,42,"R",29,"R",5,"R",7,"R",10,"R",7,"R",0,"R",0
165936, 0,"R",72,"R",34,"R",15,"R",18,"R",5,"R",0,"R",0
165936,10,"R",72,"R",34,"R",15,"R",18,"R",5,"R",0,"R",0
165936,20,"R",37,"R",29,"R",8,"R",0,"R",0,"R",0,"R",0
165936,30,"R",16,"R",0,"R",2,"R",14,"R",0,"R",0,"R",0
165936,40,"R",19,"R",5,"R",5,"R",4,"R",5,"R",0,"R",0
165936,41,"R",7,"R",3,"R",3,"R",0,"R",1,"R",0,"R",0
165936,42,"R",12,"R",2,"R",2,"R",4,"R",4,"R",0,"R",0
165936,44,"R",7,"R",3,"R",3,"R",0,"R",1,"R",0,"R",0
165945, 0,"R",22,"R",12,"R",5,"R",3,"R",2,"R",0,"R",0
165945,10,"R",22,"R",12,"R",5,"R",3,"R",2,"R",0,"R",0
165945,20,"R",14,"R",11,"R",3,"R",0,"R",0,"R",0,"R",0
165945,30,"R",6,"R",1,"R",2,"R",3,"R",0,"R",0,"R",0
165945,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
165945,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
165981, 0,"R",40,"R",28,"R",7,"R",3,"R",2,"R",0,"R",0
165981,10,"R",40,"R",28,"R",7,"R",3,"R",2,"R",0,"R",0
165981,20,"R",35,"R",28,"R",7,"R",0,"R",0,"R",0,"R",0
165981,30,"R",5,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0
166018, 0,"R",40,"R",10,"R",16,"R",10,"R",4,"R",0,"R",0
166018,10,"R",40,"R",10,"R",16,"R",10,"R",4,"R",0,"R",0
166018,40,"R",40,"R",10,"R",16,"R",10,"R",4,"R",0,"R",0
166018,41,"R",35,"R",10,"R",16,"R",5,"R",4,"R",0,"R",0
166018,42,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",0
166018,44,"R",35,"R",10,"R",16,"R",5,"R",4,"R",0,"R",0
166027, 0,"R",2131,"R",1185,"R",168,"R",278,"R",187,"R",313,"R",0
166027,10,"R",2131,"R",1185,"R",168,"R",278,"R",187,"R",313,"R",0
166027,20,"R",1066,"R",1066,"R",0,"R",0,"R",0,"R",0,"R",0
166027,30,"R",406,"R",0,"R",160,"R",246,"R",0,"R",0,"R",0
166027,40,"R",659,"R",119,"R",8,"R",32,"R",187,"R",313,"R",0
166027,41,"R",305,"R",100,"R",7,"R",24,"R",62,"R",112,"R",0
166027,42,"R",354,"R",19,"R",1,"R",8,"R",125,"R",201,"R",0
166027,44,"R",303,"R",98,"R",7,"R",24,"R",62,"R",112,"R",0
166027,45,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
166045, 0,"R",8,"R",1,"R",0,"R",2,"R",5,"R",0,"R",0
166045,10,"R",8,"R",1,"R",0,"R",2,"R",5,"R",0,"R",0
166045,20,"R",3,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0
166045,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
166045,41,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
166045,45,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
166054, 0,"R",15,"R",7,"R",0,"R",4,"R",4,"R",0,"R",0
166054,10,"R",15,"R",7,"R",0,"R",4,"R",4,"R",0,"R",0
166054,20,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
166054,30,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
166054,40,"R",7,"R",2,"R",0,"R",1,"R",4,"R",0,"R",0
166054,41,"R",7,"R",2,"R",0,"R",1,"R",4,"R",0,"R",0
166054,44,"R",7,"R",2,"R",0,"R",1,"R",4,"R",0,"R",0
166124, 0,"R",319,"R",97,"R",87,"R",106,"R",5,"R",24,"R",0
166124,10,"R",319,"R",97,"R",87,"R",106,"R",5,"R",24,"R",0
166124,20,"R",181,"R",94,"R",87,"R",0,"R",0,"R",0,"R",0
166124,30,"R",46,"R",0,"R",0,"R",46,"R",0,"R",0,"R",0
166124,40,"R",92,"R",3,"R",0,"R",60,"R",5,"R",24,"R",0
166124,41,"R",24,"R",0,"R",0,"R",0,"R",0,"R",24,"R",0
166124,42,"R",68,"R",3,"R",0,"R",60,"R",5,"R",0,"R",0
166124,44,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
166124,45,"R",23,"R",0,"R",0,"R",0,"R",0,"R",23,"R",0
166133, 0,"R",102,"R",69,"R",13,"R",14,"R",6,"R",0,"R",0
166133,10,"R",102,"R",69,"R",13,"R",14,"R",6,"R",0,"R",0
166133,20,"R",78,"R",69,"R",9,"R",0,"R",0,"R",0,"R",0
166133,30,"R",24,"R",0,"R",4,"R",14,"R",6,"R",0,"R",0
166391, 0,"R",69,"R",20,"R",25,"R",23,"R",1,"R",0,"R",0
166391,10,"R",69,"R",20,"R",25,"R",23,"R",1,"R",0,"R",0
166391,40,"R",69,"R",20,"R",25,"R",23,"R",1,"R",0,"R",0
166391,41,"R",58,"R",20,"R",23,"R",15,"R",0,"R",0,"R",0
166391,42,"R",11,"R",0,"R",2,"R",8,"R",1,"R",0,"R",0
166391,44,"R",58,"R",20,"R",23,"R",15,"R",0,"R",0,"R",0
166407, 0,"R",29,"R",0,"R",2,"R",24,"R",3,"R",0,"R",0
166407,10,"R",29,"R",0,"R",2,"R",24,"R",3,"R",0,"R",0
166407,40,"R",29,"R",0,"R",2,"R",24,"R",3,"R",0,"R",0
166407,41,"R",29,"R",0,"R",2,"R",24,"R",3,"R",0,"R",0
166407,44,"R",29,"R",0,"R",2,"R",24,"R",3,"R",0,"R",0
166452, 0,"R",155,"R",52,"R",44,"R",46,"R",13,"R",0,"R",0
166452,10,"R",155,"R",52,"R",44,"R",46,"R",13,"R",0,"R",0
166452,40,"R",155,"R",52,"R",44,"R",46,"R",13,"R",0,"R",0
166452,41,"R",142,"R",52,"R",44,"R",40,"R",6,"R",0,"R",0
166452,42,"R",13,"R",0,"R",0,"R",6,"R",7,"R",0,"R",0
166452,44,"R",142,"R",52,"R",44,"R",40,"R",6,"R",0,"R",0
166489, 0,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
166489,10,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
166489,40,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
166489,41,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
166489,44,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
166513, 0,"R",628,"R",152,"R",184,"R",116,"R",10,"R",129,"R",37
166513,10,"R",627,"R",152,"R",184,"R",116,"R",10,"R",129,"R",36
166513,20,"R",318,"R",146,"R",172,"R",0,"R",0,"R",0,"R",0
166513,30,"R",123,"R",1,"R",7,"R",115,"R",0,"R",0,"R",0
166513,40,"R",186,"R",5,"R",5,"R",1,"R",10,"R",129,"R",36
166513,41,"R",11,"R",5,"R",5,"R",0,"R",1,"R",0,"R",0
166513,42,"R",175,"R",0,"R",0,"R",1,"R",9,"R",129,"R",36
166513,45,"R",11,"R",5,"R",5,"R",0,"R",1,"R",0,"R",0
166513,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
166629, 0,"R",1444,"R",499,"R",324,"R",258,"R",3,"R",360,"R",0
166629,10,"R",1444,"R",499,"R",324,"R",258,"R",3,"R",360,"R",0
166629,20,"R",798,"R",492,"R",305,"R",1,"R",0,"R",0,"R",0
166629,30,"R",261,"R",4,"R",8,"R",249,"R",0,"R",0,"R",0
166629,40,"R",385,"R",3,"R",11,"R",8,"R",3,"R",360,"R",0
166629,41,"R",350,"R",3,"R",10,"R",7,"R",2,"R",328,"R",0
166629,42,"R",35,"R",0,"R",1,"R",1,"R",1,"R",32,"R",0
166629,44,"R",350,"R",3,"R",10,"R",7,"R",2,"R",328,"R",0
166638, 0,"R",674,"R",127,"R",218,"R",99,"R",0,"R",214,"R",16
166638,10,"R",674,"R",127,"R",218,"R",99,"R",0,"R",214,"R",16
166638,20,"R",344,"R",127,"R",216,"R",1,"R",0,"R",0,"R",0
166638,30,"R",100,"R",0,"R",2,"R",98,"R",0,"R",0,"R",0
166638,40,"R",230,"R",0,"R",0,"R",0,"R",0,"R",214,"R",16
166638,41,"R",5,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1
166638,42,"R",118,"R",0,"R",0,"R",0,"R",0,"R",107,"R",11
166638,43,"R",107,"R",0,"R",0,"R",0,"R",0,"R",103,"R",4
166638,44,"R",5,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1
166647, 0,"R",71,"R",30,"R",19,"R",22,"R",0,"R",0,"R",0
166647,10,"R",71,"R",30,"R",19,"R",22,"R",0,"R",0,"R",0
166647,20,"R",40,"R",29,"R",8,"R",3,"R",0,"R",0,"R",0
166647,30,"R",31,"R",1,"R",11,"R",19,"R",0,"R",0,"R",0
166656, 0,"R",293,"R",64,"R",89,"R",107,"R",18,"R",0,"R",15
166656,10,"R",293,"R",64,"R",89,"R",107,"R",18,"R",0,"R",15
166656,40,"R",293,"R",64,"R",89,"R",107,"R",18,"R",0,"R",15
166656,41,"R",267,"R",64,"R",82,"R",95,"R",17,"R",0,"R",9
166656,42,"R",26,"R",0,"R",7,"R",12,"R",1,"R",0,"R",6
166656,44,"R",267,"R",64,"R",82,"R",95,"R",17,"R",0,"R",9
166674, 0,"R",111,"R",55,"R",23,"R",33,"R",0,"R",0,"R",0
166674,10,"R",111,"R",55,"R",23,"R",33,"R",0,"R",0,"R",0
