UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
160621,45, 45,"R",4,"R",3
160621,47, 47,"R",18,"R",18
160621,48, 48,"R",184,"R",181
160621,49, 49,"R",1,"R",1
160621,51, 51,"R",2,"R",2
160621,53, 53,"R",2,"R",2
160621,55, 55,"R",3,"R",3
160621,58,999,"R",1674,"R",1586
160621,90, 90,"R",4,"R",3
160621,99, 99,"R",1678,"R",1589
160630, 4,  4,"R",2,"R",2
160630, 6,  6,"R",2,"R",2
160630,13, 13,"R",3,"R",1
160630,22, 22,"R",117,"R",93
160630,24, 24,"R",1,"R",1
160630,26, 26,"R",1,"R",1
160630,27, 27,"R",1,"R",1
160630,40, 40,"R",1,"R",0
160630,42, 42,"R",1,"R",1
160630,47, 47,"R",1,"R",1
160630,48, 48,"R",1,"R",0
160630,51, 51,"R",3,"R",2
160630,58,999,"R",134,"R",105
160630,99, 99,"R",134,"R",105
160649, 1,  1,"R",2,"Z",0
160649, 5,  5,"R",1,"Z",0
160649, 6,  6,"R",1,"Z",0
160649,13, 13,"R",1,"Z",0
160649,17, 17,"R",2,"Z",0
160649,22, 22,"R",363,"R",223
160649,27, 27,"R",1,"Z",0
160649,28, 28,"R",2,"Z",0
160649,39, 39,"R",1,"Z",0
160649,48, 48,"R",11,"R",1
160649,51, 51,"R",2,"Z",0
160649,55, 55,"R",1,"Z",0
160649,58,999,"R",388,"R",224
160649,90, 90,"R",4,"Z",0
160649,99, 99,"R",392,"R",224
160658, 1,  1,"R",3,"R",3
160658, 5,  5,"R",2,"R",2
160658, 6,  6,"R",3,"R",1
160658, 8,  8,"R",2,"R",2
160658, 9,  9,"R",1,"R",1
160658,12, 12,"R",3,"R",3
160658,13, 13,"R",1,"R",1
160658,17, 17,"R",3,"R",3
160658,22, 22,"R",2775,"R",2670
160658,24, 24,"R",1,"R",1
160658,26, 26,"R",1,"R",1
160658,28, 28,"R",4,"R",4
160658,34, 34,"R",1,"R",0
160658,36, 36,"R",1,"R",1
160658,37, 37,"R",1,"R",1
160658,42, 42,"R",1,"R",1
160658,47, 47,"R",2,"R",2
160658,48, 48,"R",53,"R",48
160658,54, 54,"R",1,"R",1
160658,58,999,"R",2859,"R",2746
160658,90, 90,"R",26,"R",18
160658,99, 99,"R",2885,"R",2764
160667,12, 12,"R",1,"R",1
160667,22, 22,"R",512,"R",364
160667,28, 28,"R",6,"R",2
160667,36, 36,"R",1,"Z",0
160667,48, 48,"R",1,"Z",0
160667,58,999,"R",521,"R",367
160667,90, 90,"R",4,"Z",0
160667,99, 99,"R",525,"R",367
160755, 1,  1,"R",12,"R",10
160755, 4,  4,"R",10,"R",9
160755, 5,  5,"R",4,"R",4
160755, 6,  6,"R",258,"R",246
160755, 8,  8,"R",22,"R",21
160755, 9,  9,"R",62,"R",60
160755,10, 10,"R",1,"R",1
160755,11, 11,"R",11,"R",10
160755,12, 12,"R",85,"R",82
160755,13, 13,"R",56,"R",54
160755,15, 15,"R",5,"R",5
160755,16, 16,"R",2,"R",2
160755,17, 17,"R",107,"R",104
160755,18, 18,"R",6,"R",6
160755,19, 19,"R",1,"R",0
160755,20, 20,"R",5,"R",5
160755,21, 21,"R",8,"R",6
160755,22, 22,"R",163,"R",149
160755,23, 23,"R",3,"R",3
160755,24, 24,"R",62,"R",59
160755,25, 25,"R",97,"R",96
160755,26, 26,"R",12,"R",12
160755,27, 27,"R",17,"R",17
160755,28, 28,"R",8,"R",8
160755,29, 29,"R",24,"R",21
160755,31, 31,"R",2,"R",2
160755,33, 33,"R",1,"R",1
160755,34, 34,"R",133,"R",130
160755,35, 35,"R",4,"R",3
160755,36, 36,"R",202,"R",193
160755,37, 37,"R",29,"R",26
160755,39, 39,"R",23,"R",23
160755,40, 40,"R",3,"R",3
160755,41, 41,"R",6,"R",5
160755,42, 42,"R",53,"R",50
160755,44, 44,"R",9,"R",9
160755,45, 45,"R",8,"R",8
160755,47, 47,"R",36,"R",35
160755,48, 48,"R",120,"R",115
160755,49, 49,"R",3,"R",2
160755,50, 50,"R",2,"R",1
160755,51, 51,"R",44,"R",44
160755,53, 53,"R",19,"R",18
160755,55, 55,"R",11,"R",11
160755,56, 56,"R",1,"R",1
160755,57, 57,"R",19,"R",16
160755,58,999,"R",1769,"R",1686
160755,72, 72,"R",6,"R",6
160755,78, 78,"R",1,"R",1
160755,89,999,"R",7,"R",7
160755,90, 90,"R",67,"R",43
160755,99, 99,"R",1843,"R",1736
160904, 1,  1,"R",13,"R",12
160904, 2,  2,"R",1,"R",1
160904, 4,  4,"R",1,"R",1
160904, 5,  5,"R",5,"R",5
160904, 6,  6,"R",53,"R",45
160904, 8,  8,"R",2,"R",2
160904, 9,  9,"R",5,"R",5
160904,10, 10,"R",2,"R",2
160904,11, 11,"R",7,"R",7
160904,12, 12,"R",34,"R",33
160904,13, 13,"R",54,"R",50
160904,17, 17,"R",109,"R",99
160904,18, 18,"R",3,"R",2
160904,22, 22,"R",232,"R",184
160904,24, 24,"R",30,"R",29
160904,25, 25,"R",3,"R",3
160904,26, 26,"R",20,"R",19
160904,27, 27,"R",10,"R",7
160904,28, 28,"R",15,"R",9
160904,29, 29,"R",19,"R",13
160904,31, 31,"R",2,"R",1
160904,32, 32,"R",7,"R",4
160904,34, 34,"R",5,"R",5
160904,36, 36,"R",14,"R",13
160904,37, 37,"R",4,"R",2
160904,39, 39,"R",9,"R",8
160904,42, 42,"R",22,"R",20
160904,44, 44,"R",1,"R",1
160904,45, 45,"R",7,"R",7
160904,47, 47,"R",26,"R",21
160904,48, 48,"R",98,"R",83
160904,51, 51,"R",6,"R",5
160904,53, 53,"R",1,"R",1
160904,55, 55,"R",4,"R",4
160904,58,999,"R",824,"R",703
160904,90, 90,"R",11,"R",4
160904,98, 98,"R",3,"A",
160904,99, 99,"R",838,"R",707
160959, 1,  1,"R",1,"Z",0
160959, 4,  4,"R",1,"Z",0
160959, 6,  6,"R",4,"Z",0
160959, 8,  8,"R",3,"R",3
160959, 9,  9,"R",1,"Z",0
160959,11, 11,"R",1,"Z",0
160959,13, 13,"R",2,"R",1
160959,17, 17,"R",1,"Z",0
160959,23, 23,"R",4,"R",1
160959,24, 24,"R",2,"Z",0
160959,25, 25,"R",12,"R",2
160959,26, 26,"R",4,"R",2
160959,27, 27,"R",3,"R",1
160959,31, 31,"R",1,"Z",0
160959,33, 33,"R",4,"R",2
160959,34, 34,"R",2,"Z",0
160959,35, 35,"R",1,"Z",0
160959,36, 36,"R",5,"Z",0
160959,37, 37,"R",1,"Z",0
160959,41, 41,"R",1,"Z",0
160959,42, 42,"R",6,"R",2
160959,48, 48,"R",1,"Z",0
160959,50, 50,"R",4,"Z",0
160959,51, 51,"R",6,"R",1
160959,53, 53,"R",1,"R",1
160959,55, 55,"R",1,"Z",0
160959,58,999,"R",73,"R",16
160959,78, 78,"R",1,"Z",0
160959,89,999,"R",1,"Z",0
160959,90, 90,"R",22,"R",9
160959,99, 99,"R",96,"R",25
160977, 2,  2,"R",2,"R",2
160977, 4,  4,"R",4,"R",4
160977, 5,  5,"R",1,"R",1
160977, 6,  6,"R",42,"R",42
160977, 8,  8,"R",7,"R",7
160977, 9,  9,"R",26,"R",26
160977,11, 11,"R",2,"R",2
160977,12, 12,"R",6,"R",6
160977,13, 13,"R",5,"R",5
160977,15, 15,"R",4,"R",4
160977,16, 16,"R",1,"R",1
160977,17, 17,"R",13,"R",13
160977,18, 18,"R",2,"R",2
160977,19, 19,"R",2,"R",2
160977,23, 23,"R",48,"R",48
160977,24, 24,"R",14,"R",14
160977,25, 25,"R",74,"R",74
160977,26, 26,"R",3,"R",3
160977,27, 27,"R",8,"R",8
160977,28, 28,"R",2,"R",2
160977,29, 29,"R",1,"R",1
160977,30, 30,"R",2,"R",2
160977,32, 32,"R",1,"R",1
160977,33, 33,"R",15,"R",15
160977,34, 34,"R",27,"R",27
160977,36, 36,"R",67,"R",67
160977,37, 37,"R",5,"R",5
160977,39, 39,"R",5,"R",5
160977,40, 40,"R",2,"R",2
160977,41, 41,"R",7,"R",7
160977,42, 42,"R",16,"R",16
160977,44, 44,"R",4,"R",4
160977,47, 47,"R",1,"R",1
160977,48, 48,"R",14,"R",14
160977,49, 49,"R",6,"R",6
160977,50, 50,"R",11,"R",11
160977,51, 51,"R",3,"R",3
160977,53, 53,"R",9,"R",9
160977,55, 55,"R",1,"R",1
160977,56, 56,"R",3,"R",3
160977,58,999,"R",466,"R",466
160977,90, 90,"R",52,"Z",0
160977,99, 99,"R",518,"R",466
160995, 4,  4,"R",1,"Z",0
160995,23, 23,"R",110,"R",55
160995,26, 26,"R",1,"Z",0
160995,42, 42,"R",1,"Z",0
160995,51, 51,"R",1,"Z",0
160995,55, 55,"R",1,"Z",0
160995,58,999,"R",115,"R",55
160995,99, 99,"R",115,"R",55
161004, 1,  1,"R",3,"R",3
161004, 2,  2,"R",4,"R",3
161004, 4,  4,"R",6,"R",6
161004, 6,  6,"R",59,"R",55
161004, 8,  8,"R",7,"R",6
161004, 9,  9,"R",20,"R",18
161004,10, 10,"R",2,"R",2
161004,11, 11,"R",3,"R",3
161004,12, 12,"R",13,"R",12
161004,13, 13,"R",3,"R",3
161004,15, 15,"R",3,"R",3
161004,16, 16,"R",1,"R",1
161004,17, 17,"R",11,"R",11
161004,18, 18,"R",1,"R",1
161004,19, 19,"R",2,"R",2
161004,21, 21,"R",1,"R",1
161004,22, 22,"R",2,"R",2
161004,23, 23,"R",45,"R",41
161004,24, 24,"R",11,"R",11
161004,25, 25,"R",73,"R",67
161004,26, 26,"R",5,"R",4
161004,27, 27,"R",7,"R",6
161004,29, 29,"R",4,"R",4
161004,30, 30,"R",2,"R",2
161004,31, 31,"R",2,"R",2
161004,33, 33,"R",10,"R",10
161004,34, 34,"R",26,"R",24
161004,35, 35,"R",4,"R",4
161004,36, 36,"R",53,"R",50
161004,37, 37,"R",4,"R",4
161004,39, 39,"R",8,"R",8
161004,40, 40,"R",1,"R",1
161004,41, 41,"R",4,"R",3
161004,42, 42,"R",11,"R",9
161004,44, 44,"R",3,"R",2
161004,47, 47,"R",2,"R",2
161004,48, 48,"R",12,"R",11
161004,49, 49,"R",2,"R",2
161004,50, 50,"R",5,"R",5
161004,51, 51,"R",11,"R",11
161004,53, 53,"R",11,"R",10
161004,55, 55,"R",5,"R",5
161004,56, 56,"R",3,"R",3
161004,58,999,"R",465,"R",433
161004,69, 69,"R",1,"R",1
161004,89,999,"R",1,"R",1
161004,90, 90,"R",42,"R",31
161004,99, 99,"R",508,"R",465
161022,23, 23,"R",9,"R",6
161022,58,999,"R",9,"R",6
161022,99, 99,"R",9,"R",6
161077, 1,  1,"R",1,"R",1
161077, 4,  4,"R",2,"R",1
161077, 8,  8,"R",2,"R",1
161077, 9,  9,"R",1,"R",1
161077,11, 11,"R",1,"R",0
161077,13, 13,"R",1,"R",0
161077,23, 23,"R",756,"R",495
161077,25, 25,"R",14,"R",12
161077,26, 26,"R",1,"R",1
161077,27, 27,"R",1,"R",1
161077,33, 33,"R",33,"R",27
161077,44, 44,"R",1,"R",1
161077,47, 47,"R",1,"R",1
161077,50, 50,"R",2,"R",1
161077,58,999,"R",817,"R",543
161077,90, 90,"R",9,"R",6
161077,99, 99,"R",826,"R",549
161086, 2,  2,"R",1,"R",1
161086, 4,  4,"R",1,"R",1
161086, 5,  5,"R",2,"R",2
161086, 6,  6,"R",46,"R",44
161086, 8,  8,"R",11,"R",10
161086, 9,  9,"R",45,"R",45
161086,10, 10,"R",1,"R",1
161086,11, 11,"R",4,"R",3
161086,12, 12,"R",8,"R",8
161086,13, 13,"R",5,"R",5
161086,15, 15,"R",1,"R",1
161086,16, 16,"R",1,"R",0
161086,17, 17,"R",15,"R",15
161086,18, 18,"R",3,"R",2
161086,20, 20,"R",2,"R",2
161086,22, 22,"R",1,"R",1
161086,23, 23,"R",44,"R",44
161086,24, 24,"R",19,"R",18
161086,25, 25,"R",141,"R",134
161086,26, 26,"R",6,"R",3
161086,27, 27,"R",9,"R",9
161086,29, 29,"R",1,"R",1
161086,31, 31,"R",1,"R",1
161086,33, 33,"R",12,"R",10
161086,34, 34,"R",36,"R",34
161086,35, 35,"R",1,"R",1
161086,36, 36,"R",78,"R",75
161086,37, 37,"R",5,"R",4
161086,39, 39,"R",3,"R",3
161086,40, 40,"R",1,"R",1
161086,41, 41,"R",2,"R",2
161086,42, 42,"R",14,"R",14
161086,44, 44,"R",6,"R",5
161086,45, 45,"R",1,"R",1
161086,47, 47,"R",3,"R",3
161086,48, 48,"R",22,"R",22
161086,49, 49,"R",1,"R",0
161086,50, 50,"R",5,"R",4
161086,51, 51,"R",7,"R",7
161086,53, 53,"R",8,"R",6
161086,55, 55,"R",2,"R",2
161086,56, 56,"R",2,"R",2
161086,58,999,"R",577,"R",547
161086,72, 72,"R",1,"R",1
161086,89,999,"R",1,"R",1
161086,90, 90,"R",95,"R",65
161086,99, 99,"R",673,"R",613
161138,23, 23,"R",560,"R",369
161138,25, 25,"R",3,"R",2
161138,26, 26,"R",1,"R",1
161138,42, 42,"R",1,"R",0
161138,50, 50,"R",1,"R",1
161138,58,999,"R",566,"R",373
161138,98, 98,"R",1,"A",
161138,99, 99,"R",567,"R",373
161192,23, 23,"R",370,"R",206
161192,35, 35,"R",1,"R",1
161192,58,999,"R",371,"R",207
161192,98, 98,"R",1,"A",
161192,99, 99,"R",372,"R",207
161208, 8,  8,"R",1,"R",1
161208, 9,  9,"R",1,"R",0
161208,23, 23,"R",8,"R",4
161208,25, 25,"R",2,"Z",0
161208,27, 27,"R",1,"R",0
161208,29, 29,"R",1,"R",1
161208,33, 33,"R",1,"R",0
161208,42, 42,"R",1,"R",1
161208,49, 49,"R",1,"R",0
161208,51, 51,"R",1,"R",1
161208,55, 55,"R",1,"R",0
161208,58,999,"R",19,"R",8
161208,99, 99,"R",19,"R",8
161217, 9,  9,"R",1,"R",0
161217,13, 13,"R",1,"R",0
161217,18, 18,"R",1,"R",1
161217,23, 23,"R",301,"R",132
161217,24, 24,"R",1,"R",1
161217,25, 25,"R",2,"R",2
161217,29, 29,"R",1,"R",1
161217,32, 32,"R",1,"R",0
161217,45, 45,"R",1,"R",0
161217,48, 48,"R",1,"R",1
161217,49, 49,"R",2,"R",0
161217,57, 57,"R",1,"R",0
161217,58,999,"R",314,"R",138
161217,90, 90,"R",1,"R",0
161217,98, 98,"R",2,"A",
161217,99, 99,"R",317,"R",138
161226, 9,  9,"R",9,"R",8
161226,12, 12,"R",2,"R",1
161226,17, 17,"R",2,"R",2
161226,23, 23,"R",210,"R",183
161226,24, 24,"R",1,"R",1
161226,25, 25,"R",20,"R",19
161226,27, 27,"R",1,"R",1
161226,33, 33,"R",6,"R",5
161226,34, 34,"R",2,"R",2
161226,36, 36,"R",1,"R",1
161226,41, 41,"R",1,"R",1
161226,42, 42,"R",1,"R",1
161226,50, 50,"R",7,"R",6
161226,51, 51,"R",1,"R",1
161226,58,999,"R",264,"R",232
161226,99, 99,"R",264,"R",232
161235, 4,  4,"R",1,"R",1
161235, 9,  9,"R",2,"R",2
161235,12, 12,"R",1,"R",0
161235,15, 15,"R",1,"R",1
161235,17, 17,"R",1,"R",0
161235,20, 20,"R",1,"R",1
161235,23, 23,"R",38,"R",31
161235,42, 42,"R",1,"R",1
161235,48, 48,"R",2,"R",2
161235,53, 53,"R",1,"R",1
161235,58,999,"R",49,"R",40
161235,90, 90,"R",6,"R",0
161235,98, 98,"R",2,"A",
161235,99, 99,"R",57,"R",40
161253, 2,  2,"R",1,"R",1
161253, 4,  4,"R",5,"R",4
161253, 6,  6,"R",6,"R",6
161253, 8,  8,"R",5,"R",5
161253, 9,  9,"R",99,"R",88
161253,10, 10,"R",4,"R",2
161253,11, 11,"R",1,"R",1
161253,12, 12,"R",9,"R",8
161253,13, 13,"R",4,"R",4
161253,15, 15,"R",2,"R",2
161253,17, 17,"R",11,"R",11
161253,18, 18,"R",3,"R",2
161253,20, 20,"R",1,"R",1
161253,21, 21,"R",3,"R",3
161253,22, 22,"R",1,"R",1
161253,23, 23,"R",1157,"R",1058
161253,24, 24,"R",14,"R",13
161253,25, 25,"R",306,"R",281
161253,26, 26,"R",5,"R",5
161253,27, 27,"R",9,"R",8
161253,29, 29,"R",1,"R",1
161253,31, 31,"R",2,"R",2
161253,32, 32,"R",1,"R",1
161253,33, 33,"R",51,"R",47
161253,34, 34,"R",42,"R",39
161253,36, 36,"R",34,"R",31
161253,37, 37,"R",3,"R",3
161253,38, 38,"R",3,"R",1
161253,39, 39,"R",6,"R",6
161253,41, 41,"R",1,"R",1
161253,42, 42,"R",31,"R",29
161253,44, 44,"R",26,"R",24
161253,45, 45,"R",1,"R",1
161253,46, 46,"R",1,"R",1
161253,47, 47,"R",2,"R",2
161253,48, 48,"R",7,"R",5
161253,50, 50,"R",15,"R",15
161253,51, 51,"R",15,"R",13
161253,53, 53,"R",2,"R",2
161253,55, 55,"R",3,"R",1
161253,57, 57,"R",1,"R",1
161253,58,999,"R",1894,"R",1730
161253,90, 90,"R",41,"R",12
161253,98, 98,"R",4,"A",
161253,99, 99,"R",1939,"R",1742
161299, 6,  6,"R",2,"R",1
161299, 9,  9,"R",8,"R",3
161299,10, 10,"R",3,"R",1
161299,12, 12,"R",10,"R",6
161299,13, 13,"R",2,"R",0
161299,17, 17,"R",2,"R",2
161299,18, 18,"R",1,"R",1
161299,19, 19,"R",1,"R",0
161299,21, 21,"R",1,"R",0
161299,23, 23,"R",117,"R",102
161299,24, 24,"R",3,"R",3
161299,25, 25,"R",13,"R",6
161299,26, 26,"R",2,"R",1
161299,27, 27,"R",1,"R",0
161299,31, 31,"R",1,"R",1
161299,33, 33,"R",10,"R",9
161299,34, 34,"R",8,"R",6
161299,35, 35,"R",1,"R",1
161299,36, 36,"R",7,"R",3
161299,37, 37,"R",2,"R",1
161299,38, 38,"R",1,"R",0
161299,42, 42,"R",5,"R",1
161299,44, 44,"R",1,"Z",0
161299,45, 45,"R",3,"R",1
161299,47, 47,"R",1,"R",1
161299,48, 48,"R",3,"R",2
161299,50, 50,"R",1,"R",1
161299,51, 51,"R",6,"R",5
161299,53, 53,"R",1,"R",1
161299,55, 55,"R",1,"R",1
161299,56, 56,"R",1,"R",0
161299,58,999,"R",219,"R",160
161299,99, 99,"R",219,"R",160
161341, 4,  4,"R",2,"R",2
161341, 5,  5,"R",1,"Z",0
161341, 6,  6,"R",1,"Z",0
161341, 8,  8,"R",2,"R",2
161341, 9,  9,"R",2,"Z",0
161341,12, 12,"R",1,"R",1
161341,18, 18,"R",1,"Z",0
161341,23, 23,"R",106,"R",75
161341,24, 24,"R",1,"R",1
161341,25, 25,"R",2,"Z",0
161341,27, 27,"R",1,"R",1
161341,33, 33,"R",1,"Z",0
161341,36, 36,"R",7,"R",3
161341,48, 48,"R",2,"Z",0
161341,53, 53,"R",1,"R",1
161341,57, 57,"R",1,"Z",0
161341,58,999,"R",132,"R",86
161341,90, 90,"R",8,"Z",0
161341,98, 98,"R",1,"A",
161341,99, 99,"R",141,"R",86
161457, 2,  2,"R",2,"R",2
161457, 4,  4,"R",1,"R",1
161457, 5,  5,"R",1,"R",1
161457, 6,  6,"R",9,"R",7
161457, 8,  8,"R",6,"R",6
161457, 9,  9,"R",46,"R",45
161457,12, 12,"R",3,"R",3
161457,13, 13,"R",2,"R",2
161457,15, 15,"R",1,"R",1
161457,17, 17,"R",5,"R",5
161457,21, 21,"R",1,"R",1
161457,23, 23,"R",156,"R",154
161457,24, 24,"R",2,"R",2
161457,25, 25,"R",215,"R",205
161457,26, 26,"R",2,"R",2
161457,27, 27,"R",2,"R",2
161457,32, 32,"R",1,"R",1
161457,33, 33,"R",138,"R",133
161457,34, 34,"R",12,"R",11
161457,36, 36,"R",33,"R",32
161457,37, 37,"R",4,"R",3
161457,39, 39,"R",2,"R",2
161457,41, 41,"R",2,"R",2
161457,42, 42,"R",9,"R",9
161457,44, 44,"R",18,"R",18
161457,48, 48,"R",1,"R",1
161457,50, 50,"R",44,"R",44
161457,51, 51,"R",6,"R",6
161457,53, 53,"R",2,"R",2
161457,55, 55,"R",2,"R",1
161457,58,999,"R",728,"R",704
161457,78, 78,"R",3,"R",1
161457,89,999,"R",3,"R",1
161457,99, 99,"R",731,"R",705
161484,18, 18,"R",1,"Z",0
161484,23, 23,"R",134,"R",78
161484,38, 38,"R",1,"R",1
161484,57, 57,"R",5,"R",1
161484,58,999,"R",141,"R",80
161484,90, 90,"R",4,"R",3
161484,99, 99,"R",145,"R",83
161493,23, 23,"R",60,"R",27
161493,58,999,"R",60,"R",27
161493,99, 99,"R",60,"R",27
161509, 4,  4,"R",2,"R",1
161509, 6,  6,"R",1,"R",0
161509, 9,  9,"R",6,"R",0
161509,10, 10,"R",1,"R",0
161509,12, 12,"R",1,"R",0
161509,13, 13,"R",1,"R",0
161509,15, 15,"R",2,"R",0
161509,17, 17,"R",1,"R",0
161509,23, 23,"R",14,"R",11
161509,24, 24,"R",2,"R",0
161509,25, 25,"R",30,"R",26
161509,30, 30,"R",1,"R",0
161509,33, 33,"R",12,"R",11
161509,34, 34,"R",1,"R",0
161509,36, 36,"R",5,"R",4
161509,37, 37,"R",2,"R",1
161509,42, 42,"R",1,"R",0
161509,44, 44,"R",2,"R",0
161509,48, 48,"R",4,"R",3
161509,50, 50,"R",4,"R",0
161509,51, 51,"R",4,"R",0
161509,58,999,"R",97,"R",57
161509,90, 90,"R",1,"R",0
161509,99, 99,"R",98,"R",57
161518, 6,  6,"R",1,"R",1
161518, 9,  9,"R",4,"R",4
161518,23, 23,"R",115,"R",115
161518,25, 25,"R",27,"R",27
161518,33, 33,"R",37,"R",37
161518,36, 36,"R",2,"R",2
161518,37, 37,"R",1,"R",1
161518,44, 44,"R",5,"R",5
161518,47, 47,"R",1,"R",1
161518,48, 48,"R",3,"R",3
161518,50, 50,"R",3,"R",3
161518,55, 55,"R",1,"R",1
161518,58,999,"R",200,"R",200
161518,90, 90,"R",1,"R",1
161518,99, 99,"R",201,"R",201
161527,23, 23,"R",67,"R",7
161527,58,999,"R",67,"R",7
161527,99, 99,"R",67,"R",7
161545, 2,  2,"R",1,"R",1
161545, 5,  5,"R",1,"R",0
161545, 6,  6,"R",1,"R",1
161545, 8,  8,"R",1,"R",1
161545, 9,  9,"R",13,"R",12
161545,19, 19,"R",1,"R",1
161545,23, 23,"R",1323,"R",860
161545,24, 24,"R",1,"R",0
161545,25, 25,"R",24,"R",22
161545,33, 33,"R",29,"R",23
161545,34, 34,"R",2,"R",1
161545,36, 36,"R",2,"R",1
161545,39, 39,"R",1,"R",1
161545,42, 42,"R",1,"R",0
161545,45, 45,"R",1,"R",0
161545,48, 48,"R",2,"R",1
161545,50, 50,"R",13,"R",7
161545,53, 53,"R",1,"R",1
161545,54, 54,"R",1,"R",1
161545,58,999,"R",1419,"R",934
161545,90, 90,"R",5,"R",2
161545,99, 99,"R",1424,"R",936
161554, 8,  8,"R",1,"R",1
161554, 9,  9,"R",18,"R",16
161554,10, 10,"R",1,"R",0
161554,12, 12,"R",6,"R",5
161554,13, 13,"R",3,"R",3
161554,19, 19,"R",1,"R",0
161554,22, 22,"R",1,"R",1
161554,23, 23,"R",539,"R",477
161554,24, 24,"R",1,"R",1
161554,25, 25,"R",51,"R",45
161554,26, 26,"R",1,"R",1
161554,27, 27,"R",2,"R",1
161554,33, 33,"R",48,"R",44
161554,34, 34,"R",6,"R",5
161554,35, 35,"R",1,"R",1
161554,36, 36,"R",12,"R",12
161554,37, 37,"R",2,"R",1
161554,41, 41,"R",1,"R",1
161554,42, 42,"R",5,"R",4
161554,44, 44,"R",5,"R",5
161554,45, 45,"R",1,"R",0
161554,48, 48,"R",6,"R",5
161554,50, 50,"R",22,"R",21
161554,51, 51,"R",1,"R",0
161554,53, 53,"R",1,"R",1
161554,55, 55,"R",3,"R",2
161554,58,999,"R",739,"R",653
161554,90, 90,"R",12,"R",4
161554,99, 99,"R",751,"R",657
161563, 6,  6,"R",1,"R",1
161563, 9,  9,"R",3,"R",3
161563,12, 12,"R",3,"R",3
161563,13, 13,"R",1,"R",1
161563,23, 23,"R",181,"R",173
161563,24, 24,"R",2,"R",2
161563,25, 25,"R",6,"R",6
161563,32, 32,"R",1,"R",1
161563,33, 33,"R",11,"R",11
161563,34, 34,"R",3,"R",3
161563,44, 44,"R",1,"R",1
161563,48, 48,"R",2,"R",2
161563,50, 50,"R",3,"R",3
161563,58,999,"R",218,"R",210
161563,90, 90,"R",16,"R",11
161563,99, 99,"R",234,"R",221
161572, 1,  1,"R",2,"R",1
161572, 2,  2,"R",1,"R",0
161572, 4,  4,"R",5,"R",0
161572, 5,  5,"R",6,"R",0
161572, 6,  6,"R",13,"R",0
161572, 8,  8,"R",11,"R",3
161572, 9,  9,"R",4,"R",2
161572,12, 12,"R",36,"R",13
161572,13, 13,"R",18,"R",5
161572,15, 15,"R",1,"R",0
161572,16, 16,"R",5,"R",0
161572,17, 17,"R",10,"R",2
161572,18, 18,"R",17,"R",6
161572,19, 19,"R",1,"R",0
161572,20, 20,"R",4,"R",1
161572,21, 21,"R",7,"R",2
161572,22, 22,"R",7,"R",1
161572,23, 23,"R",27,"R",16
161572,24, 24,"R",6,"R",2
161572,25, 25,"R",5,"R",3
161572,26, 26,"R",14,"R",5
161572,27, 27,"R",7,"R",2
161572,28, 28,"R",3,"R",1
161572,29, 29,"R",4,"R",1
161572,31, 31,"R",2,"R",0
161572,32, 32,"R",4,"R",1
161572,33, 33,"R",8,"R",4
161572,34, 34,"R",7,"R",3
161572,35, 35,"R",1,"R",0
161572,36, 36,"R",21,"R",4
161572,37, 37,"R",12,"R",3
161572,39, 39,"R",17,"R",3
161572,40, 40,"R",9,"R",2
161572,41, 41,"R",4,"R",2
161572,42, 42,"R",23,"R",7
161572,44, 44,"R",1,"R",0
161572,45, 45,"R",12,"R",0
161572,46, 46,"R",1,"R",0
161572,47, 47,"R",9,"R",3
161572,48, 48,"R",36,"R",8
161572,49, 49,"R",2,"R",0
161572,51, 51,"R",8,"R",3
161572,53, 53,"R",5,"R",0
161572,54, 54,"R",5,"R",2
161572,55, 55,"R",5,"R",2
161572,56, 56,"R",1,"R",0
161572,57, 57,"R",6,"R",3
161572,58,999,"R",413,"R",116
161572,90, 90,"R",2,"R",0
161572,99, 99,"R",415,"R",116
161581, 8,  8,"R",1,"Z",0
161581,23, 23,"R",99,"R",58
161581,25, 25,"R",1,"R",1
161581,50, 50,"R",1,"R",1
161581,53, 53,"R",1,"R",1
161581,58,999,"R",103,"R",61
161581,99, 99,"R",103,"R",61
161688,10, 10,"R",1,"R",1
161688,11, 11,"R",3,"R",3
161688,12, 12,"R",3,"R",3
161688,13, 13,"R",2,"R",2
161688,24, 24,"R",250,"R",197
161688,25, 25,"R",1,"R",0
161688,36, 36,"R",5,"R",4
161688,39, 39,"R",2,"R",2
161688,42, 42,"R",94,"R",66
161688,45, 45,"R",1,"R",1
161688,48, 48,"R",1,"R",1
161688,51, 51,"R",6,"R",5
161688,54, 54,"R",27,"R",19
161688,55, 55,"R",1,"R",1
161688,58,999,"R",397,"R",305
161688,90, 90,"R",6,"R",2
161688,99, 99,"R",403,"R",307
161767, 6,  6,"R",1,"R",0
161767,12, 12,"R",1,"R",1
161767,22, 22,"R",1,"R",1
161767,24, 24,"R",1828,"R",1452
161767,25, 25,"R",1,"R",1
161767,37, 37,"R",1,"R",0
161767,47, 47,"R",1,"R",1
161767,51, 51,"R",1,"R",0
161767,58,999,"R",1835,"R",1456
161767,90, 90,"R",42,"R",19
161767,98, 98,"R",15,"A",
161767,99, 99,"R",1892,"R",1475
161800,24, 24,"R",40,"R",10
161800,54, 54,"R",6,"R",1
161800,58,999,"R",46,"R",11
